R_death_2018,Less than a high school diploma 2014-18,Employed_2018,anycondition_prevalence,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Percent of Population Aged 60+,Internal Medicine Primary Care (2019),POP_ESTIMATE_2018,Civilian_labor_force_2018,Family Medicine/General Practice Primary Care (2019),R_birth_2018,Total Specialist Physicians (2019),30-39,60-69,Asian-alone pop,80+,CI90LBINC_2018,anycondition_number,40-49,Obesity_prevalence,Heart disease_prevalence,Some college or associate's degree 2014-18,Median_Household_Income_2018,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),70-79,Active General Surgeons per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),High school diploma only 2014-18,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Two or more races pop,19-Oct,Total nurse practitioners (2019),R_INTERNATIONAL_MIG_2018,COPD_prevalence,diabetes_prevalence,Bachelor's degree or higher 2014-18,N_POP_CHG_2018,Unemployed_2018,50-59,R_NET_MIG_2018,GQ_ESTIMATES_2018,CI90UBINC_2018,R_DOMESTIC_MIG_2018,COPD_number,Population Aged 60+,Total physician assistants (2019),CKD_prevalence,Native American/American Indian-alone pop,Hawaiian/Pacific Islander-alone pop,0-9,Black-alone pop,county_pop2018_18 and older,White-alone pop,Heart disease_number,20-29,diabetes_number,Active Physicians per 100000 Population 2018 (AAMC),Total Hospitals (2019),CKD_number
9.0,65533,311259,39.8,8.6,20.3,786.8968775,636084,325587,170.2536822,11.2,1552.737646,87680,70258,28663,27021,54396,201335,76091,29.2,6.7,111671,56141,106.6,39590,10.1,117.5,133252,325.3,20614,79948,392.8468356,28,7.4,11.5,121422,1326,14328,85621,166,26386,57886,141,37449,128527,183.4889508,2.9,8730,1789,71268,78358,505408,497930,33831,98607,57899,370.0,6.617634291,14858
6.5,2896,12954,45.3,5.4,13.5,10.88552832,35438,13595,11.7935899,15.4,41.43451356,5380,3079,197,877,59833,10732,4103,36.2,6.1,7568,63631,62.2,1648,5.8,65.3,7345,199.9,856,6240,13.5312386,5,6.4,10.7,3080,219,641,3411,168,192,67429,147,1527,4899,8.946088156,2.8,2840,136,6384,229,23684,31180,1445,4316,2542,216.2,0.605374386,663
11.4,3582,21683,49.5,6.1,25.0,18.97837961,48271,22475,23.97003248,9.4,62.79960962,5544,6193,193,2219,46907,18996,6255,36.4,8.8,10012,50183,74.4,4063,6.5,80.3,15107,212.0,685,5869,24.90777073,3,10.7,13.3,5726,24,792,6952,30,3556,53459,44,4090,12162,6.095298659,3.3,100,13,5071,1315,38394,45965,3372,6105,5096,230.8,0.952164998,1268
12.1,614,5224,48.7,5.8,30.0,8.736671774,11534,5510,5.480448753,9.4,19.35809649,1188,1697,56,734,52060,4495,1299,35.4,8.7,2947,57422,87.2,1182,7.0,99.6,3526,240.5,146,1292,4.492809244,12,9.5,11.9,1436,-151,286,1683,27,255,62784,29,876,3583,2.25590986,3.4,46,2,1223,89,9233,11195,807,1236,1098,284.4,0.169283766,314
9.4,6918,89811,33.6,7.1,25.2,177.0863761,162682,93078,35.65405825,7.8,392.2857111,18556,23008,5132,8540,84493,45015,19538,27.1,6.3,31549,88709,93.7,14143,8.6,105.7,30998,302.9,3348,18919,147.0786822,35,5.9,9.0,49327,-173,3267,26655,0,4656,92925,152,7922,41372,73.76701706,2.7,449,108,14108,8939,133905,144706,8502,19215,12051,352.1,1.457126263,3637
18.8,404,1126,47.6,9.7,39.4,1.193740897,2585,1157,1.996370105,9.2,3.071077009,240,386,40,340,42628,1000,196,31.1,11.1,681,47288,79.6,291,10.5,87.0,602,217.1,23,252,1.554243846,82,9.1,13.9,341,-30,31,387,33,93,51948,381,190,1056,0.772020466,4.1,19,0,266,13,2102,2490,234,227,292,237.6,0.132637877,85
13.5,484,2693,54.7,6.5,29.2,2.59192084,6401,2769,4.382739386,14.3,8.28887361,663,887,35,439,42433,2614,604,42.5,9.8,1361,46725,77.9,602,6.9,84.8,1951,193.1,81,874,3.898021796,4,9.4,13.4,566,-85,76,803,118,93,51017,124,448,1872,1.729975334,3.7,15,1,883,35,4776,6234,467,646,639,218.2,0.239316635,178
9.0,9299,88319,37.1,6.2,27.0,107.7970337,190678,91589,73.25937122,8.5,283.2955985,20697,30396,8961,8519,77054,56675,22704,26.6,6.8,51399,81869,87.1,17680,7.2,96.2,28621,243.8,7311,22905,74.30056244,6,6.6,10.1,45397,1956,3270,29706,147,1645,86684,62,10133,49939,38.16255046,3.1,2542,433,18868,1996,152857,169435,10377,19203,15421,279.6,1.730498373,4715
7.8,4426,11944,40.6,6.2,21.5,15.85596348,28047,12779,10.77578737,13.0,41.67020658,3476,3169,870,1085,43265,8369,3052,30.6,7.5,5956,47365,87.1,1944,7.2,96.2,5058,243.8,855,4078,10.92893713,43,7.9,12.1,2484,91,835,3469,33,317,51465,152,1635,6019,5.613364168,3.5,886,51,4094,382,20594,25003,1551,3680,2494,279.6,0.254540576,717
9.9,4807,27887,39.5,6.1,22.5,30.30096193,60922,29270,35.70953811,10.6,89.87614561,7447,7363,1078,2905,52903,19011,6585,32.3,6.9,15247,57329,91.7,4640,6.9,100.6,8104,246.3,1692,8422,24.55283388,25,6.5,10.4,11262,270,1383,7202,40,4819,61755,178,3111,13443,15.42535629,3.0,840,250,6829,1414,48143,55648,3321,9529,4987,278.8,0.743780282,1462
11.8,536,6289,49.0,6.2,28.2,5.023127943,10840,6425,7.079576295,12.0,15.42336264,1142,1460,24,739,46180,4036,1163,38.5,8.5,3025,49995,80.3,976,6.8,88.2,2386,214.5,123,1397,5.871553356,4,7.8,11.5,1570,-40,136,1437,42,132,53810,307,640,3058,4.618580726,3.3,69,2,1406,63,8241,10559,700,1120,948,239.2,0.522540155,275
11.8,1478,9543,49.5,6.7,35.0,17.33222772,23365,10111,14.07849056,8.8,47.45734583,2128,4234,69,1445,51879,9464,2289,35.9,10.1,5432,56456,87.6,2878,7.9,97.8,5555,249.7,348,2537,10.33155044,3,10.6,12.8,4899,96,568,3554,174,226,61033,364,2033,8100,8.842591699,3.7,279,15,2117,80,19126,22574,1931,2183,2445,287.0,0.336593498,709
15.0,369,2702,45.9,6.3,32.3,3.216654762,5171,2771,2.309306594,9.8,9.170546835,512,729,14,338,44242,1896,597,33.0,9.2,1119,49122,79.0,636,7.0,86.6,1553,236.3,62,568,2.884101108,12,9.9,12.6,885,-77,69,724,44,98,54002,116,411,1721,0.561289797,3.4,21,3,550,27,4134,5044,382,517,522,273.1,0.102973467,142
8.8,21617,173532,44.6,6.9,19.8,171.3416567,366519,179752,140.0727417,11.4,475.557456,48362,40881,9815,13244,60984,127744,44447,33.1,7.1,69750,63755,71.2,24151,7.6,77.2,50768,196.7,9703,46922,190.2379795,13,7.1,12.2,101650,4854,6220,54475,38,8320,66526,41,20400,70040,40.11719315,3.0,2968,422,43078,91273,286553,252338,20256,50959,34952,217.1,7.573526183,8511
10.6,2260,18914,41.2,6.2,20.6,16.4002347,35392,19398,23.11442475,14.1,50.35642534,4530,4145,668,1701,50484,10881,3713,32.9,7.0,8494,55226,80.3,2193,6.8,88.2,7034,214.5,589,4837,19.17029671,74,6.9,10.2,5147,120,484,4522,4,1267,59968,125,1835,7213,15.07941043,3.0,721,28,5172,600,26423,32786,1859,4579,2697,239.2,1.706064684,785
13.3,2694,7662,55.8,6.3,24.3,10.75909123,17296,8046,7.724186201,12.3,30.67371457,1943,2273,66,806,34573,7417,2081,36.8,10.4,2578,38093,79.0,1467,7.0,86.6,5435,236.3,343,2182,9.646763249,3,12.9,16.2,1561,-269,384,2442,288,332,41613,341,1718,4377,1.877406368,4.0,48,10,2150,2738,13288,14091,1383,1952,2155,273.1,0.344426431,533
8.6,2303,10153,47.6,7.6,18.1,10.86550069,24583,10706,10.45288674,10.7,35.51780883,2464,2430,213,780,37078,9428,2504,38.0,8.6,3837,41196,72.9,1587,8.3,77.3,4140,214.6,287,3893,16.14145773,14,11.1,12.0,3731,21,553,2762,24,3005,45314,18,2195,4411,5.424498064,3.1,55,5,2682,422,19821,23601,1704,5481,2378,230.9,0.57765953,619
10.6,1781,9582,49.2,5.4,35.3,8.635982809,22824,9920,7.643560475,8.4,26.95603547,2132,4336,134,1170,48715,9348,2363,34.4,10.0,5626,53008,66.5,2889,6.2,72.9,5301,199.9,365,2204,7.872581014,12,9.1,15.0,3970,500,338,3780,365,308,57301,520,1738,7519,4.646413218,3.8,297,10,1992,240,19012,21778,1893,1958,2853,224.8,0.415894936,720
10.1,1204,13343,46.5,6.1,24.0,10.04138748,25540,13731,12.68245177,10.1,33.22703134,2986,3686,155,1125,61447,9263,3030,36.0,7.8,6117,68162,74.4,2012,6.5,80.3,6898,212.0,295,3127,13.17860547,3,9.3,12.4,3722,-26,388,3759,137,242,74877,152,1855,6134,3.224999021,3.0,73,5,3019,267,19913,24745,1545,2796,2462,230.8,0.503786829,600
7.8,2555,31681,38.4,6.3,20.9,33.83663613,67846,32590,29.70264033,9.6,93.60832104,8720,7536,4024,2528,78698,19860,8367,26.3,5.9,13969,86317,81.7,5099,7.3,90.3,8217,231.8,2649,9544,35.66865739,45,5.8,9.9,20606,-32,909,9669,209,646,93936,30,2975,14070,16.74308125,2.6,375,182,8271,9364,51690,51252,3050,8112,5128,263.2,0.764669743,1349
10.9,24040,139690,46.1,6.2,29.1,144.654557,344147,145798,158.4634151,9.1,436.7389808,38226,58219,4738,14024,47182,130225,39346,34.6,8.8,79094,49082,72.3,38519,7.0,80.1,77366,205.0,7126,36536,143.5715093,39,9.3,14.4,55617,11496,6108,47798,502,3831,50982,505,26384,90290,71.00731414,3.5,2037,479,33000,45174,282432,284593,24965,38479,40680,229.5,4.670643161,9982
9.2,1035,10650,45.7,6.2,24.0,9.871558539,21303,10948,13.91293485,11.9,30.31032236,2504,2739,88,1030,62680,7371,2323,36.5,6.9,5370,67897,80.3,1657,6.8,88.2,4253,214.5,324,2872,11.53890232,9,6.8,10.2,3620,284,298,3246,200,334,73114,175,1098,5028,9.07653369,2.8,104,1,2761,117,16129,20669,1114,2171,1643,239.2,1.026907096,458
11.8,388,2560,46.0,6.2,31.4,2.1848753,4715,2627,3.079354449,11.6,6.708593622,433,727,16,328,44593,1696,500,36.3,9.1,1234,49685,80.3,509,6.8,88.2,1126,214.5,63,622,2.553909047,0,8.6,12.4,642,-53,67,597,372,78,54777,432,316,1514,2.008912188,3.6,34,3,513,24,3685,4575,334,486,458,239.2,0.227285686,133
11.8,462,3354,45.2,5.5,37.3,1.765371609,7961,3511,4.18424839,9.6,6.33083135,825,1485,33,533,39485,2928,668,34.5,10.7,2306,44248,68.9,1140,5.8,73.9,1887,181.6,160,829,3.122302486,8,9.5,14.8,1243,100,157,1068,231,80,49011,335,618,2895,2.804626361,4.2,100,3,789,28,6473,7637,694,624,960,192.6,0.204220366,271
11.4,3873,7956,52.6,6.1,21.8,10.50164348,22192,8408,7.195883065,11.4,26.97770526,2809,2543,200,814,32867,9030,2896,40.3,9.1,3900,36788,71.9,1663,7.0,79.1,5842,202.9,253,2858,10.15777689,25,10.9,17.4,1696,-141,452,2914,152,2178,40709,137,1865,4919,7.018675742,4.1,139,16,2729,10678,17158,10906,1565,2966,2980,228.7,0.305893593,711
6.7,4161,48262,35.2,6.3,16.8,49.36649806,98985,49715,43.33513918,8.3,136.5713477,11332,9097,6509,3003,48663,29471,10013,28.9,5.4,13589,52538,81.7,5397,7.3,90.3,12352,231.8,2487,15277,52.03935459,68,5.9,8.4,25414,702,1453,9950,222,9835,56413,369,4971,16371,24.42758449,2.3,305,54,8448,4198,83680,85432,4530,26468,7037,263.2,1.115627075,1966
5.4,10170,114331,32.5,6.1,15.7,111.9689467,236612,118048,76.72279577,10.3,287.6373827,31429,20220,34318,5497,101963,55825,40986,26.2,5.1,34864,105921,71.9,13611,7.0,79.1,23577,202.9,4334,38480,108.3026273,15,5.2,8.9,73406,8024,3717,32814,285,665,109879,277,8922,33215,74.83340414,2.3,1174,163,32200,9792,171804,186831,8682,21375,15220,228.7,3.261449835,3949
0.0,274,233,54.8,5.4,15.8,0.167240817,442,242,0.148021983,9.3,0.522019264,59,43,3,20,37404,176,47,40.8,10.7,24,42153,66.5,38,6.2,72.9,87,199.9,9,88,0.152457098,124,9.9,19.8,28,20,9,52,530,0,46902,273,32,89,0.089980487,4.7,7,0,54,17,322,406,35,41,64,224.8,0.008054047,15
12.2,426,4232,47.6,6.5,30.1,2.729190199,6740,4311,4.614851346,11.5,8.727856293,685,1017,33,464,51814,2473,639,35.9,9.2,1893,55865,77.9,638,6.9,84.8,1916,193.1,103,863,4.104462881,9,8.4,12.1,729,-100,79,974,371,99,59916,146,439,2100,1.821595649,3.5,36,22,811,67,5196,6479,477,649,627,218.2,0.251990957,183
5.9,116,8255,30.4,6.3,19.2,7.367196134,14772,8436,6.467107905,17.0,20.38118855,1784,1574,1464,424,124738,3308,2245,24.4,4.4,1396,137551,81.7,804,7.3,90.3,517,231.8,661,2077,7.766079164,20,3.7,7.4,7422,283,181,2027,317,42,150364,53,405,2660,3.645444038,2.1,82,8,2127,721,10863,11836,476,1710,803,263.2,0.166490308,227
4.8,39131,527191,34.5,5.4,14.8,380.3199955,1005146,545243,336.6147142,11.3,1187.116686,147122,87556,159619,21590,93514,256993,162184,26.7,5.0,167196,96936,66.5,50461,6.2,72.9,91405,199.9,27574,151546,346.7005483,97,4.6,9.2,318998,33753,18052,132755,518,4394,100358,523,34176,135322,204.623364,2.3,7017,966,133960,105939,744670,704031,37455,117972,68319,224.8,18.31559462,17085
12.6,1014,6217,50.3,6.5,29.3,6.174691594,15249,6377,10.44093,10.1,19.74645113,1829,2218,143,1010,50337,6189,1904,38.4,8.3,3888,54313,77.9,1364,6.9,84.8,3854,193.1,254,1653,9.286195026,2,7.6,11.5,2374,-14,160,1945,346,1488,58289,46,935,4507,4.12129259,3.3,119,9,1567,420,12300,14304,1026,1759,1411,218.2,0.570120194,401
9.8,2306,14062,44.5,7.4,27.1,32.97118765,31097,14774,10.31145251,7.3,77.82600606,3267,4669,244,1534,53683,11430,3470,33.6,8.3,6748,57757,94.8,3056,10.2,112.9,8205,304.1,492,3848,20.06755055,12,9.7,11.6,4951,-139,712,4746,31,1268,61831,18,2493,8559,14.15119555,3.2,88,10,2793,480,25692,29783,2136,3714,2982,375.1,0.264151407,835
6.2,17180,103956,32.5,6.2,16.5,124.6044568,220408,108518,84.68177499,10.9,327.4662849,27505,19948,33107,6838,63826,56520,23920,24.5,5.1,33180,67804,87.1,11676,7.2,96.2,23271,243.8,11865,34509,85.88530594,37,5.1,9.0,52424,2032,4562,23432,173,10174,71782,132,8967,34981,44.11275251,2.6,3947,1263,25266,6596,174175,163630,8848,47314,15603,279.6,2.000313016,4515
15.6,1485,3285,54.5,6.2,40.3,3.955284752,9410,3406,4.332859899,5.1,11.94173946,903,1850,54,563,40198,4520,955,39.5,11.9,2228,44683,72.3,1744,7.0,80.1,2609,205.0,106,653,3.925671015,47,11.0,19.0,1602,-157,121,1309,399,976,49168,363,910,3905,1.941550634,4.8,13,8,555,4263,8294,4966,983,878,1576,229.5,0.127709241,402
10.0,180,1346,48.0,6.2,34.1,1.377653079,2973,1392,1.941658702,9.4,4.230042171,258,470,5,235,41109,1123,330,38.4,10.0,709,46191,80.3,311,6.8,88.2,918,214.5,32,384,1.610343923,0,9.4,13.3,445,-34,46,404,315,18,51273,6,220,1042,1.266701153,3.9,26,2,312,14,2340,2894,235,269,311,239.2,0.143312904,91
7.5,850,7888,39.6,8.6,23.1,6.001622017,15619,8149,9.577809767,11.4,16.96033596,1862,2086,246,638,73969,4693,1915,31.4,6.8,3517,80698,84.8,1177,9.2,92.8,2886,219.1,247,2102,8.373944584,36,5.4,9.4,3174,372,261,2119,270,89,87427,278,639,3448,7.152375501,2.8,131,6,2015,196,11840,14793,805,1705,1111,240.4,1.009122286,328
7.3,3372,17038,46.4,6.1,20.4,14.0107629,35636,17494,17.69584383,18.8,46.36172626,3825,3702,131,1618,51600,11355,3761,35.3,8.5,6140,56693,74.4,2271,6.5,80.3,8403,212.0,319,5557,18.38812782,3,10.9,12.9,3245,214,456,4035,23,421,61786,363,2676,7140,4.499845933,3.3,115,17,6480,214,24482,34840,2086,4387,3161,230.8,0.702934513,811
12.3,1515,5717,50.2,6.5,23.4,3.979514073,13341,5922,7.458822261,12.6,16.09954692,1568,1519,75,623,36214,4958,1489,38.7,10.1,2733,40199,75.0,1069,7.0,79.9,3312,188.2,247,1860,5.776713976,1,10.7,15.3,1308,-36,205,1774,116,181,44184,80,1055,3157,0.925159556,3.9,209,15,1910,2803,9869,9992,1000,1529,1507,207.6,0.389540866,384
7.9,1714,13214,43.6,6.3,25.4,13.35740685,26783,13553,11.72546379,9.1,36.95297678,3424,3623,214,1191,66748,9373,3412,33.6,6.8,6201,73463,81.7,2558,7.3,90.3,4610,231.8,688,3143,14.08061862,46,6.9,10.7,6597,366,339,3846,280,1252,80178,184,1486,6641,6.60952665,2.9,100,18,2663,4082,21506,21681,1465,2923,2305,263.2,0.301862302,622
11.8,3173,6706,54.7,6.0,25.6,10.60295643,19477,6983,7.57158079,10.4,26.61300914,2289,2501,130,963,34140,8500,2465,39.9,11.1,3955,38040,80.1,1721,6.9,86.8,5489,240.7,462,2223,11.30250466,46,13.2,15.2,1444,29,277,2652,153,1776,41940,183,2056,4989,5.571695864,4.0,203,35,2094,1314,15539,17333,1728,2569,2366,265.2,0.198433941,627
14.2,1115,2842,51.7,5.4,30.6,3.177197145,8397,2960,2.812082777,9.3,9.917184975,804,1297,93,533,35586,3427,924,37.2,11.2,1975,39484,66.5,937,6.2,72.9,2094,199.9,170,1033,2.896339939,14,10.6,16.0,957,-18,118,1184,356,53,43382,32,701,2576,1.709425683,4.1,121,3,917,272,6633,7738,740,768,1059,224.8,0.153008665,275
9.8,14930,74885,50.1,6.6,21.3,91.01301631,178550,78124,75.87494869,12.0,292.4231599,22397,20343,4270,6782,51716,69049,20186,40.4,7.4,35280,54980,87.2,14222,7.0,96.8,38490,252.3,6688,23621,96.36672315,39,8.5,14.0,27357,2105,3239,23238,77,4643,58244,87,11669,36849,47.07569809,3.3,1326,224,22434,47806,137745,118236,10241,25327,19351,284.6,1.292274065,4579
4.1,35,427,46.4,6.2,30.3,0.333639494,720,440,0.47023016,6.9,1.024429991,72,133,2,42,42963,254,82,36.0,8.5,183,48275,80.3,74,6.8,88.2,137,214.5,5,90,0.389992474,31,7.8,11.9,112,-10,13,75,469,2,53587,417,43,195,0.3067692,3.4,13,0,93,6,548,694,47,59,65,239.2,0.034707464,19
12.4,34234,266812,45.4,6.0,30.1,324.914717,596849,276558,232.0218937,8.8,815.5233298,65019,88720,15759,37742,55343,221402,64619,32.5,9.1,145319,57612,80.1,62609,6.9,86.8,122135,240.7,16675,63779,346.3515224,18,9.4,13.1,125088,8584,9746,90823,191,6717,59881,216,45945,170919,170.73785,3.6,2758,798,57305,64016,487936,496843,44373,66233,63982,265.2,6.08076702,17376
9.7,9209,72596,46.4,6.7,23.5,111.5961055,150439,75765,90.64643877,10.0,305.5611234,17018,20600,1095,6404,60042,54851,18652,35.7,8.2,37731,62522,87.6,11593,7.9,97.8,37772,249.7,2824,18749,66.52121192,12,9.2,11.0,20036,847,3169,22847,120,1463,65002,316,10848,35206,56.93433137,3.1,565,42,16678,3971,118246,141942,9684,17898,13037,287.0,2.167206904,3640
11.0,3614,10722,58.0,6.7,23.7,9.993666563,25315,11207,9.298602391,11.9,28.65868248,2972,2905,81,1196,37551,11425,2932,40.3,10.1,5565,41281,61.2,2075,7.1,65.9,5721,174.8,328,3269,17.68175441,0,11.8,15.2,2080,74,485,3301,359,929,45011,32,2322,6023,0.90697398,3.8,69,4,3115,3663,19705,21170,1986,3550,2999,191.3,0.839162841,757
9.5,104,1197,44.1,9.7,24.1,1.096302085,2374,1227,1.833416878,11.2,2.820401091,261,330,9,154,53889,810,254,33.0,8.3,740,60205,79.6,183,10.5,87.0,591,217.1,38,292,1.427379068,2,7.1,11.3,311,-85,30,372,490,54,66521,489,131,613,0.709004482,3.2,14,7,292,9,1836,2297,152,236,207,237.6,0.121811343,58
7.5,253,2029,35.9,7.1,46.4,2.177108711,4954,2106,2.368464651,6.3,6.339970194,383,1314,26,218,49498,1532,443,24.3,8.9,1261,55242,88.9,698,7.8,95.4,754,262.5,114,405,2.518070203,0,8.1,11.7,1324,81,77,777,186,150,60986,185,348,2092,1.954439982,3.8,59,1,347,74,4269,4680,382,369,498,285.7,0.077412176,162
9.3,4303,20469,44.9,6.3,21.3,27.92349944,44889,21087,20.04688913,10.0,79.60871725,5765,5442,358,1618,48693,15922,5419,34.0,7.2,8090,53970,79.0,3132,7.0,86.6,11392,236.3,1019,5807,25.03663017,12,8.6,11.1,6803,-55,618,6297,33,3684,59247,7,3066,9537,4.872507774,2.8,256,25,5021,2017,35488,41214,2559,6388,3923,273.1,0.893903682,1001
15.6,5164,18590,54.3,6.3,27.1,20.29470026,40693,19579,17.81519239,10.3,56.14484875,4584,5619,546,2458,33485,17313,4141,37.9,9.6,9762,36015,81.7,3476,7.3,90.3,8561,231.8,664,4985,21.39351878,10,10.3,17.3,5279,-329,989,5320,168,1579,38545,125,3291,11358,10.04224575,4.3,196,25,4887,20772,31872,18490,3062,5223,5505,263.2,0.458637294,1385
8.6,3289,20145,43.9,5.4,19.0,16.06041563,42446,20784,14.2147988,11.6,50.13038388,4711,4168,362,1510,42756,14817,4191,34.7,6.9,7795,47087,66.5,2570,6.2,72.9,5548,199.9,664,7174,14.64071038,12,7.1,10.5,7027,584,639,4626,200,3894,51418,144,2403,7785,8.640976843,2.8,550,40,4764,837,33739,39993,2342,8732,3559,224.8,0.773443589,959
6.6,27278,57212,45.3,6.2,18.4,89.13757173,157672,61528,60.57831307,14.9,234.2576679,20918,15988,3927,4785,49200,51784,18691,32.8,7.2,31404,53632,87.1,9742,7.2,96.2,24249,243.8,4009,23384,61.43927606,7,7.6,12.7,14084,1768,4316,17774,153,7905,58064,158,8657,28392,31.55668539,3.5,6978,461,24084,6703,114333,135594,8205,22306,14552,279.6,1.430952388,4039
10.3,16404,123173,42.5,7.2,22.8,220.4178739,272061,129260,153.0349232,10.7,568.612686,33139,35684,5024,12565,45988,90821,31015,31.2,7.5,46221,48453,88.2,20081,8.7,100.8,73342,273.3,6509,35743,148.7650704,53,8.3,11.4,51997,-1831,6087,36395,158,12129,50918,488,17857,63334,120.4268434,3.1,741,147,31102,21343,213905,238297,16150,36337,24480,320.5,4.227366702,6687
1.4,33,503,34.7,7.1,28.8,0.334872192,762,519,0.364305625,8.1,0.975183143,97,139,6,30,41747,231,106,24.6,7.4,147,46878,88.9,91,7.8,95.4,124,262.5,23,52,0.387317217,0,6.7,9.8,160,51,16,113,213,0,52009,208,45,164,0.300622379,3.2,7,0,53,1,666,725,49,81,65,285.7,0.011907161,21
11.2,13706,54356,49.2,6.9,22.4,55.67216586,119089,56339,45.51230014,11.9,154.51767,14299,14526,836,4749,49692,45187,15005,37.4,8.7,26356,52797,71.2,9376,7.6,77.2,24350,196.7,2630,15278,61.81194082,14,9.7,13.7,17849,278,1983,16956,45,1998,55902,46,8910,26739,13.03483971,3.4,1311,182,14531,15539,91921,98591,8042,14369,12583,217.1,2.460782823,3088
8.5,14403,179376,30.1,6.2,24.6,222.2610685,393149,185213,151.0496677,9.5,584.1123845,48228,48814,31619,19060,84783,92018,51793,21.8,5.9,100446,89175,87.1,34480,7.2,96.2,48289,243.8,17367,50753,153.1964454,25,5.7,9.0,102345,7584,5837,53349,161,3956,93567,166,17509,92327,78.68536775,2.8,4210,1044,45164,7374,305708,331535,18030,41508,27480,279.6,3.568024128,8691
15.6,8606,24064,53.6,6.9,25.2,29.78385375,63711,25132,24.34846337,11.7,82.66485797,7024,8392,386,2657,42175,26556,7958,36.6,10.2,14479,45434,71.2,5712,7.6,77.2,16685,196.7,1019,7664,33.06855009,3,11.8,14.9,5204,-224,1068,8787,32,851,48693,56,5870,16386,6.973462475,3.7,355,69,7777,3932,49568,57950,5069,7740,7386,217.1,1.316485439,1828
10.9,534,4941,46.8,6.5,28.4,4.1403516,10225,5088,7.001017064,11.6,13.24070187,1114,1438,33,654,47652,3687,1103,37.1,8.3,2376,52122,77.9,898,6.9,84.8,2948,193.1,103,1282,6.226725958,1,7.8,11.2,1304,76,147,1414,367,141,56592,86,614,2899,2.763474112,3.3,22,0,1272,66,7879,10001,656,1050,882,218.2,0.382285985,258
5.8,67200,602123,34.6,5.4,14.9,354.05551,1152633,620909,383.5905217,15.1,1347.671643,181479,99969,53384,27383,71800,290564,147705,29.1,4.5,232915,73619,62.2,53264,5.8,65.3,159716,199.9,33195,169254,440.1081366,62,4.5,8.6,242173,14813,18786,120319,167,14845,75438,26,38040,164497,290.9745592,2.4,15764,20154,172916,24792,839744,1005344,37811,180344,72049,216.2,19.69000777,20124
9.7,1382,7217,41.6,6.2,20.1,6.649620478,14350,7441,9.371948324,13.5,20.41745885,1704,1454,470,616,49754,4464,1746,34.6,7.2,3053,54569,80.3,887,6.8,88.2,3097,214.5,214,2242,7.772766666,102,7.3,11.1,1255,-7,224,1741,56,959,59384,423,780,2883,6.114080574,3.1,263,94,2012,234,10737,13075,772,1948,1193,239.2,0.691739043,329
1.6,296,5326,30.0,7.1,18.9,3.599656329,8191,5520,3.916046418,7.5,10.4825789,1248,1187,75,126,61933,2024,1297,22.8,5.1,1385,69458,88.9,517,7.8,95.4,908,262.5,138,837,4.163405942,60,4.8,7.2,3387,144,194,1246,199,9,76983,209,327,1475,3.231493317,2.4,111,5,717,71,6753,7791,346,1016,488,285.7,0.127994172,163
7.2,10972,69898,44.5,6.1,15.7,68.77317718,145331,72900,47.12440887,11.7,176.6716331,18397,13971,2492,2964,55944,47928,21287,35.2,6.1,27480,60512,71.9,7687,7.0,79.1,28029,202.9,3671,22336,66.52126318,39,7.1,13.0,24762,1659,3002,20034,105,1215,65080,31,7609,22028,45.96391331,3.0,678,244,19161,70379,107726,67867,6587,19494,13983,228.7,2.003236378,3248
15.5,2167,9434,52.0,6.7,37.2,18.60516171,25081,10076,15.11245974,8.2,50.94276442,2246,4744,219,1770,38986,10910,2412,37.5,11.7,6795,41256,87.6,3344,7.9,97.8,7361,249.7,509,2321,11.0903324,9,12.5,14.9,3171,-41,642,3727,207,400,43526,368,2615,9417,9.49201979,4.2,242,13,2210,192,20972,23906,2447,2307,3119,287.0,0.361313997,873
14.2,1275,3175,61.6,6.9,23.5,4.27280098,9140,3397,3.493038176,11.6,11.8591264,897,1131,55,473,24245,4435,960,44.1,11.7,1334,26814,71.2,804,7.6,77.2,2293,196.7,61,1451,4.744024546,7,12.9,22.7,913,-179,222,1046,46,783,29383,47,926,2278,1.000415109,5.3,24,4,1032,6205,7198,2791,845,1346,1632,217.1,0.188863413,378
13.2,3139,6298,56.3,7.6,23.6,9.894443248,22386,6763,9.518704897,9.9,32.34355727,2634,2967,110,831,35671,9858,2995,41.4,10.9,4936,39381,72.9,1877,8.3,77.3,5586,214.6,242,2815,14.6988843,0,13.7,15.7,2399,-185,465,3172,386,528,43091,293,2399,5441,4.939706857,3.7,44,5,2562,105,17505,21880,1901,2533,2743,230.9,0.526033692,648
18.1,972,2775,54.4,6.7,39.5,6.872805041,9265,3037,5.582589988,6.9,18.81841682,740,2067,23,668,36952,4282,855,36.8,12.6,2275,40650,87.6,1306,7.9,97.8,3176,249.7,158,849,4.096803544,9,13.4,15.9,946,36,262,1404,290,156,44348,424,1053,3665,3.506381857,4.4,69,1,692,44,7875,8970,995,684,1250,287.0,0.133470523,344
